supplier_id,category,region,jobs_observed,response_time_hours_raw,completion_time_hours_raw,cost_usd_raw,nte_compliance_raw,nte_successes,customer_rating_raw,ratings_observed,reopened_raw,reopened_events,historical_job_count_for_supplier,peer_response_time_hours,peer_completion_time_hours,peer_cost_usd,peer_nte_compliance,peer_customer_rating,peer_reopened,peer_jobs,peer_suppliers,category_response_time_hours,category_completion_time_hours,category_cost_usd,category_nte_compliance,category_customer_rating,category_reopened,category_jobs,category_suppliers,peer_blend_weight,comparison_level,comparison_group,comparison_label,comparison_group_suppliers,comparison_group_jobs,response_time_hours_baseline,completion_time_hours_baseline,cost_usd_baseline,nte_compliance_baseline,customer_rating_baseline,reopened_baseline,response_time_hours_raw_filled,response_time_hours_shrunk,response_time_hours_shrinkage_delta,completion_time_hours_raw_filled,completion_time_hours_shrunk,completion_time_hours_shrinkage_delta,cost_usd_raw_filled,cost_usd_shrunk,cost_usd_shrinkage_delta,nte_compliance_raw_filled,nte_compliance_shrunk,nte_compliance_shrinkage_delta,customer_rating_raw_filled,customer_rating_shrunk,customer_rating_shrinkage_delta,reopened_raw_filled,reopened_shrunk,reopened_shrinkage_delta,response_time_hours_z,response_time_hours_component_score,response_time_hours_contribution,completion_time_hours_z,completion_time_hours_component_score,completion_time_hours_contribution,cost_usd_z,cost_usd_component_score,cost_usd_contribution,nte_compliance_z,nte_compliance_component_score,nte_compliance_contribution,customer_rating_z,customer_rating_component_score,customer_rating_contribution,reopened_z,reopened_component_score,reopened_contribution,score_latent,score_performance,score_evidence_weight,score_overall,rank_overall,methodology_variant,confidence_score,confidence_label,bootstrap_score_p10,bootstrap_score_p50,bootstrap_score_p90,bootstrap_rank_p10,bootstrap_rank_p50,bootstrap_rank_p90,bootstrap_score_std,bootstrap_top_10_share,bootstrap_rank_interval_width,bootstrap_score_interval_width,score_conservative,rank_conservative,short_explanation,rank_range
SUP-060,Doors,Nashville,1,5.4,20.5,497.23,0.0,0.0,3.5,1,0.0,0.0,17.0,4.95,21.95,546.49,0.5,3.75,0.0,2,2,5.4711864406779664,20.162711864406777,651.4357627118644,0.711864406779661,4.14,0.03389830508474576,59,9,0.08,category,category|Doors,Doors suppliers overall,9,59,5.429491525423729,20.305694915254236,643.0401016949153,0.6949152542372882,4.1088,0.031186440677966103,5.4,5.426214689265537,0.026214689265536606,20.5,20.327284369114878,-0.1727156308851221,497.23,626.8389792843692,129.60897928436918,0.0,0.6317411402157165,0.6317411402157165,3.5,4.0073333333333325,0.5073333333333325,0.0,0.028351309707241912,0.028351309707241912,0.3284354902609837,50.0,0.06568709805219673,0.8942255208550375,100.0,0.17884510417100752,0.9225532437701046,100.0,0.13838298656551568,-1.395707008097641,0.0,-0.20935605121464615,-1.1753712983356348,0.0,-0.11753712983356349,0.7071067811865472,75.0,0.14142135623730945,0.19744336397781975,51.9744336397782,0.3779644730092272,50.74626577015046,29,shrunk,0.5644747351536366,Low,49.582273598826674,50.34866627790973,50.98602068144629,27.0,34.0,41.0,0.5779623261874615,0.0,14.0,1.403747082619617,49.582273598826674,24,"Compared with Doors suppliers overall, this supplier stands out for fast completion times and a low reopen rate across 1 jobs. Weaker NTE compliance reduced the score. Confidence is lower because the observed history is limited.",27-41
SUP-073,Pool,Charlotte,20,6.665000000000001,36.705,902.8575000000001,0.75,15.0,4.133333333333334,15,0.15,3.0,180.0,6.665000000000001,36.705,902.8575000000001,0.75,4.133333333333334,0.15,20,1,8.012676056338028,37.628169014084506,961.4967605633803,0.8028169014084507,4.206896551724138,0.1267605633802817,71,7,0.25,category,category|Pool,Pool suppliers overall,7,71,7.675757042253521,37.397376760563375,946.8369454225353,0.789612676056338,4.188505747126436,0.13257042253521126,6.665000000000001,6.95378772635815,0.28878772635814887,36.705,36.90282193158953,0.1978219315895302,902.8575000000001,915.4230558350101,12.56555583501006,0.75,0.7632042253521126,0.01320422535211263,4.133333333333334,4.147126436781609,0.013793103448275446,0.15,0.1441901408450704,-0.0058098591549295975,1.4392505149794068,100.0,0.2878501029958814,0.5515652796790137,50.0,0.11031305593580275,0.7280738495093642,83.33333333333334,0.10921107742640462,-1.5327101611705543,0.0,-0.22990652417558313,-0.27705259817088845,33.33333333333333,-0.027705259817088847,-0.8305748855970438,16.666666666666664,-0.16611497711940879,0.08364747524600802,50.83647475246008,0.8770580193070292,50.73363688959297,30,shrunk,0.8080593211156112,High,48.899528824241955,52.57772740957715,55.493596712680834,4.0,16.0,48.10000000000002,2.6951926580698085,0.3566666666666667,44.10000000000002,6.594067888438879,48.899528824241955,29,"Compared with Pool suppliers overall, this supplier stands out for fast response times and fast completion times across 20 jobs. Weaker NTE compliance reduced the score.",4-49
SUP-033,Electrical,Dallas,1,3.5,19.5,610.37,0.0,0.0,,0,0.0,0.0,11.0,5.8,28.0375,771.7950000000001,0.75,4.0,0.125,8,3,7.6734939759036145,27.726506024096388,761.4689156626506,0.7951807228915663,4.106060606060606,0.10843373493975904,83,11,0.32,category,category|Electrical,Electrical suppliers overall,11,83,7.073975903614457,27.82602409638554,764.7732626506024,0.780722891566265,4.072121212121212,0.11373493975903615,3.5,6.676867469879517,3.176867469879517,19.5,26.900910307898258,7.400910307898258,610.37,747.6173445783132,137.24734457831323,0.0,0.7097480832420591,0.7097480832420591,4.072121212121212,4.072121212121212,0.0,0.0,0.10339539978094195,0.10339539978094195,1.4286056096868809,90.0,0.2857211219373762,0.39824992606863446,80.0,0.0796499852137269,0.22513736432385914,60.0,0.03377060464857887,-1.6839308201399612,0.0,-0.2525896230209942,-0.20039064656680283,40.0,-0.020039064656680285,0.05201611896329504,60.0,0.01040322379265901,0.13691624791466647,51.36916247914667,0.3779644730092272,50.51749477489468,31,shrunk,0.5458175858987373,Low,50.09271425149176,50.66706837391273,51.188080333585766,25.0,30.0,36.0,0.41064737777779814,0.0,11.0,1.095366082094003,50.09271425149176,17,"Compared with Electrical suppliers overall, this supplier stands out for fast response times and fast completion times across 1 jobs. Weaker NTE compliance reduced the score. Customer-rating evidence is unavailable in this sample.",25-36
SUP-066,Doors,Orlando,2,6.15,20.35,430.08,0.5,1.0,4.25,2,0.0,0.0,5.0,5.327272727272728,18.224242424242423,630.0839393939394,0.696969696969697,4.115384615384615,0.030303030303030304,33,6,5.4711864406779664,20.162711864406777,651.4357627118644,0.711864406779661,4.14,0.03389830508474576,59,9,1.0,category_region,category_region|Doors|Orlando,Doors suppliers in Orlando,6,33,5.327272727272728,18.224242424242423,630.0839393939394,0.696969696969697,4.115384615384615,0.030303030303030304,6.15,5.491818181818182,-0.6581818181818182,20.35,18.64939393939394,-1.700606060606063,430.08,590.0831515151515,160.0031515151515,0.5,0.6641414141414143,0.16414141414141425,4.25,4.153846153846153,-0.0961538461538467,0.0,0.025252525252525252,0.025252525252525252,-0.3350718965360416,40.0,-0.06701437930720831,-0.16584211512493627,40.0,-0.03316842302498726,1.25624949959292,100.0,0.188437424938938,-0.5338863989911614,30.0,-0.08008295984867421,0.3864296450979569,60.0,0.038642964509795694,0.2098412269809828,30.0,0.04196824539619656,0.08878287266406049,50.887828726640606,0.5,50.4439143633203,32,shrunk,0.587065793529166,Low,49.896631749458585,50.44871328610475,51.03283415319232,26.0,32.0,39.0,0.463077600146154,0.0,13.0,1.1362024037337335,49.896631749458585,21,"Compared with Doors suppliers in Orlando, this supplier stands out for cost efficiency and a low reopen rate across 2 jobs. Weaker NTE compliance reduced the score. Confidence is lower because the observed history is limited.",26-39
SUP-020,Plumbing,Charlotte,5,7.040000000000001,25.339999999999996,622.8720000000001,1.0,5.0,4.2,5,0.2,1.0,49.0,6.08,24.725,645.286,0.7,4.029411764705882,0.15,20,3,5.175,25.379310344827587,689.9685344827586,0.7931034482758621,4.080645161290323,0.11206896551724138,116,12,0.75,category,category|Plumbing,Plumbing suppliers overall,12,116,5.853750000000001,24.8885775862069,656.4566336206896,0.7232758620689654,4.042220113851992,0.14051724137931032,7.040000000000001,6.3100000000000005,-0.7300000000000004,25.339999999999996,25.062201591511936,-0.27779840848806003,622.8720000000001,643.5394668435013,20.667466843501188,1.0,0.8155172413793104,-0.18448275862068964,4.2,4.121110056925996,-0.07888994307400399,0.2,0.16034482758620688,-0.03965517241379313,-1.3707991376929656,0.0,-0.27415982753859314,0.12768521584560996,50.0,0.025537043169121993,0.6081900586546927,50.0,0.09122850879820389,0.9636620336495291,100.0,0.14454930504742936,1.050240761272865,100.0,0.10502407612728651,-0.13301622404223287,50.0,-0.026603244808446575,0.06557586079500206,50.65575860795002,0.674199862463242,50.44211236328899,33,shrunk,0.6624760852580049,Medium,48.05493182056335,50.44449206400867,53.11410118370527,13.0,34.0,52.0,1.9330535769456667,0.056666666666666664,39.0,5.059169363141926,48.05493182056335,41,"Compared with Plumbing suppliers overall, this supplier stands out for strong NTE compliance and strong customer ratings across 5 jobs. Slower response times reduced the score.",13-52
SUP-069,Pool,Dallas,15,9.606666666666666,36.666666666666664,916.7233333333334,0.8,12.0,4.545454545454546,11,0.13333333333333333,2.0,116.0,8.819047619047618,36.12380952380953,932.0519047619048,0.8095238095238095,4.4411764705882355,0.14285714285714285,21,2,8.012676056338028,37.628169014084506,961.4967605633803,0.8028169014084507,4.206896551724138,0.1267605633802817,71,7,0.5,category,category|Pool,Pool suppliers overall,7,71,8.415861837692823,36.875989268947016,946.7743326626426,0.8061703554661301,4.324036511156187,0.13480885311871227,9.606666666666666,9.192473682675764,-0.4141929839909011,36.666666666666664,36.7394745283294,0.07280786166273856,916.7233333333334,927.17585483918,10.452521505846676,0.8,0.802468142186452,0.0024681421864519715,4.545454545454546,4.476261409736309,-0.06919313571823693,0.13333333333333333,0.1339235412474849,0.0005902079141515693,-1.0491043786848542,16.666666666666664,-0.20982087573697084,0.6253987864206861,83.33333333333334,0.12507975728413723,0.6101723205338215,50.0,0.09152584808007323,-0.2778662212425203,50.0,-0.04167993318637805,1.7739053820953865,100.0,0.17739053820953865,-0.4610593359789243,50.0,-0.09221186719578486,0.05028346745461537,50.50283467454615,0.8451542547285166,50.42497286461771,34,shrunk,0.782259063266423,High,47.172932607646935,50.74171244902186,54.60416913814748,6.900000000000002,29.0,57.10000000000002,2.895674272093357,0.18666666666666668,50.20000000000002,7.4312365305005486,47.172932607646935,47,"Compared with Pool suppliers overall, this supplier stands out for strong customer ratings and fast completion times across 15 jobs. Slower response times reduced the score.",6-58
SUP-008,HVAC,Dallas,1,5.5,20.2,814.36,1.0,1.0,4.0,1,0.0,0.0,48.0,5.03953488372093,27.969767441860466,791.6188372093023,0.8604651162790697,4.138888888888889,0.18604651162790697,43,5,5.765333333333333,29.305333333333333,790.2379999999999,0.8533333333333334,4.1640625,0.14666666666666667,75,14,1.0,category_region,category_region|HVAC|Dallas,HVAC suppliers in Dallas,5,43,5.03953488372093,27.969767441860466,791.6188372093023,0.8604651162790697,4.138888888888889,0.18604651162790697,5.5,5.090697674418604,-0.4093023255813959,20.2,27.106459948320413,6.906459948320414,814.36,794.1456330749354,-20.21436692506461,1.0,0.8731501057082451,-0.12684989429175486,4.0,4.115740740740741,0.11574074074074137,0.0,0.16913319238900634,0.16913319238900634,-0.06737744954656384,75.0,-0.01347548990931277,0.4682903597954696,75.0,0.09365807195909392,-0.42339510495660365,25.0,-0.06350926574349054,0.21268792709183115,50.0,0.03190318906377467,-0.20462619767719642,50.0,-0.020462619767719643,0.3353998686533258,75.0,0.06707997373066515,0.09519385933301079,50.951938593330105,0.3779644730092272,50.359798968765155,35,shrunk,0.6021627438534883,Low,50.11732189167853,50.36016005019697,50.6326333606275,30.0,33.0,37.0,0.20056988809495285,0.0,7.0,0.5153114689489726,50.11732189167853,16,"Compared with HVAC suppliers in Dallas, this supplier stands out for fast completion times and a low reopen rate across 1 jobs. Above-peer costs reduced the score. Confidence is lower because the observed history is limited.",30-37
SUP-011,HVAC,Orlando,5,6.58,28.82,648.332,1.0,5.0,3.8,5,0.4,2.0,37.0,6.1571428571428575,27.407142857142855,758.3135714285714,0.8571428571428571,4.136363636363637,0.14285714285714285,14,4,5.765333333333333,29.305333333333333,790.2379999999999,0.8533333333333334,4.1640625,0.14666666666666667,75,14,0.56,category,category|HVAC,HVAC suppliers overall,14,75,5.984746666666666,28.242346666666666,772.36032,0.8554666666666667,4.148551136363636,0.14453333333333335,6.58,6.213690256410256,-0.3663097435897438,28.82,28.464521025641027,-0.3554789743589737,648.332,724.65712,76.32511999999997,1.0,0.9036444444444445,-0.09635555555555553,3.8,3.974275568181818,0.17427556818181822,0.4,0.22968888888888891,-0.1703111111111111,0.38904447966774247,62.5,0.0778088959335485,0.8615685087400086,62.5,0.17231370174800173,1.8141840563337126,100.0,0.2721276084500569,1.2025832053144294,100.0,0.1803874807971644,-1.909401622304135,0.0,-0.19094016223041352,-2.29687829076474,0.0,-0.459375658152948,0.052321866545409934,50.5232186654541,0.674199862463242,50.35275395228736,36,shrunk,0.6711746565886486,Medium,48.2620686044742,50.294704296019816,52.61053534903355,16.0,34.0,52.0,1.7591610017006853,0.04,36.0,4.348466744559346,48.2620686044742,36,"Compared with HVAC suppliers overall, this supplier stands out for cost efficiency and strong NTE compliance across 5 jobs. A higher reopen rate reduced the score.",16-52
SUP-028,Electrical,Dallas,5,5.92,31.54,855.9100000000001,1.0,5.0,4.25,4,0.2,1.0,31.0,5.8,28.0375,771.7950000000001,0.75,4.0,0.125,8,3,7.6734939759036145,27.726506024096388,761.4689156626506,0.7951807228915663,4.106060606060606,0.10843373493975904,83,11,0.32,category,category|Electrical,Electrical suppliers overall,11,83,7.073975903614457,27.82602409638554,764.7732626506024,0.780722891566265,4.072121212121212,0.11373493975903615,5.92,6.630139017608896,0.7101390176088964,31.54,29.25447636700649,-2.2855236329935096,855.9100000000001,799.8258539388323,-56.08414606116776,1.0,0.8538152610441767,-0.1461847389558233,4.25,4.151178451178451,-0.09882154882154914,0.2,0.14248995983935744,-0.05751004016064257,1.5047963679936645,100.0,0.3009592735987329,-0.9298592142364526,20.0,-0.1859718428472905,-0.6785487072964589,30.0,-0.10178230609446882,1.1136023265941968,90.0,0.1670403489891295,0.42210633856397306,60.0,0.04221063385639731,-0.9004749139146677,10.0,-0.18009498278293357,0.04236112471956685,50.423611247195666,0.674199862463242,50.2855986445972,37,shrunk,0.642147339725506,Medium,48.095214645714414,50.520749790476245,52.62362382117936,15.0,31.0,52.0,1.7505794214978552,0.03666666666666667,37.0,4.528409175464944,48.095214645714414,38,"Compared with Electrical suppliers overall, this supplier stands out for fast response times and strong NTE compliance across 5 jobs. Slower completion times reduced the score.",15-52
SUP-065,Doors,Orlando,9,4.022222222222222,13.944444444444445,689.59,0.6666666666666666,6.0,4.0,8,0.1111111111111111,1.0,68.0,5.327272727272728,18.224242424242423,630.0839393939394,0.696969696969697,4.115384615384615,0.030303030303030304,33,6,5.4711864406779664,20.162711864406777,651.4357627118644,0.711864406779661,4.14,0.03389830508474576,59,9,1.0,category_region,category_region|Doors|Orlando,Doors suppliers in Orlando,6,33,5.327272727272728,18.224242424242423,630.0839393939394,0.696969696969697,4.115384615384615,0.030303030303030304,4.022222222222222,4.636363636363637,0.6141414141414145,13.944444444444445,15.958467023172902,2.014022578728458,689.59,661.5871479500892,-28.00285204991087,0.6666666666666666,0.6826156299840511,0.01594896331738449,4.0,4.044378698224852,0.04437869822485219,0.1111111111111111,0.06858054226475278,-0.04253056884635832,1.9930548483800123,100.0,0.3986109696760025,1.6969622534569226,100.0,0.3393924506913846,-1.2762186590892037,0.0,-0.19143279886338055,-0.20941107980105153,60.0,-0.031411661970157725,-0.5150327348766118,40.0,-0.051503273487661184,-2.1974868667128744,0.0,-0.4394973733425749,0.024158312703612628,50.24158312703613,0.7745966692414834,50.187129485547125,38,shrunk,0.7594839896691126,High,48.51267372222552,50.863227527798294,53.607131898171396,9.900000000000002,29.0,50.0,2.0364818440136476,0.13333333333333333,40.099999999999994,5.094458175945874,48.51267372222552,34,"Compared with Doors suppliers in Orlando, this supplier stands out for fast response times and fast completion times across 9 jobs. A higher reopen rate reduced the score.",9-50
SUP-038,Electrical,Dallas,2,6.65,23.55,642.22,0.5,1.0,3.5,2,0.0,0.0,26.0,5.8,28.0375,771.7950000000001,0.75,4.0,0.125,8,3,7.6734939759036145,27.726506024096388,761.4689156626506,0.7951807228915663,4.106060606060606,0.10843373493975904,83,11,0.32,category,category|Electrical,Electrical suppliers overall,11,83,7.073975903614457,27.82602409638554,764.7732626506024,0.780722891566265,4.072121212121212,0.11373493975903615,6.65,6.9891807228915654,0.3391807228915651,23.55,26.970819277108433,3.420819277108432,642.22,740.262610120482,98.04261012048198,0.5,0.7339357429718875,0.23393574297188746,3.5,3.9086580086580085,0.4086580086580085,0.0,0.09477911646586346,0.09477911646586346,0.9193787378350401,80.0,0.18387574756700803,0.35880053792079547,60.0,0.0717601075841591,0.35244172852457667,70.0,0.052866259278686496,-1.214248683872506,10.0,-0.18213730258087588,-1.4875004994923593,0.0,-0.14875004994923594,0.2619412999113704,70.0,0.05238825998227408,0.030003021882015916,50.30003021882016,0.5,50.15001510941008,39,shrunk,0.5793688504891523,Low,49.184795809730645,50.232523482468,51.773227284814226,21.0,35.0,45.0,0.962316323645638,0.0,24.0,2.5884314750835813,49.184795809730645,28,"Compared with Electrical suppliers overall, this supplier stands out for fast response times and fast completion times across 2 jobs. Weaker NTE compliance reduced the score. Confidence is lower because the observed history is limited.",21-45
SUP-018,Plumbing,Houston,1,4.6,26.5,647.87,1.0,1.0,,0,0.0,0.0,22.0,4.268627450980392,25.96470588235294,692.9482352941177,0.803921568627451,4.0,0.09803921568627451,51,5,5.175,25.379310344827587,689.9685344827586,0.7931034482758621,4.080645161290323,0.11206896551724138,116,12,1.0,category_region,category_region|Plumbing|Houston,Plumbing suppliers in Houston,5,51,4.268627450980392,25.96470588235294,692.9482352941177,0.803921568627451,4.0,0.09803921568627451,4.6,4.305446623093682,-0.29455337690631733,26.5,26.02418300653595,-0.4758169934640506,647.87,687.9395424836601,40.06954248366014,1.0,0.82174688057041,-0.17825311942959,4.0,4.0,0.0,0.0,0.08912655971479501,0.08912655971479501,-0.10801158340283795,75.0,-0.021602316680567592,-0.12074241065880689,50.0,-0.02414848213176138,-0.09895968090166819,25.0,-0.014843952135250228,0.2050816220525394,50.0,0.03076224330788091,0.29337625524019406,62.5,0.029337625524019407,-0.08413004648492653,25.0,-0.016826009296985307,-0.01732089141266419,49.82679108587336,0.3779644730092272,49.934533184051624,40,shrunk,0.560848553596192,Low,49.707444873010544,49.9343493334956,50.14486081881307,34.0,38.0,42.0,0.1829407222043751,0.0,8.0,0.4374159458025275,49.707444873010544,23,"Compared with Plumbing suppliers in Houston, this supplier stands out for strong NTE compliance across 1 jobs. Customer-rating evidence is unavailable in this sample.",34-42
SUP-002,HVAC,Atlanta,2,5.8,24.55,1038.19,1.0,2.0,4.5,2,0.0,0.0,7.0,7.194444444444445,33.97222222222222,811.7694444444445,0.8333333333333334,4.235294117647059,0.05555555555555555,18,5,5.765333333333333,29.305333333333333,790.2379999999999,0.8533333333333334,4.1640625,0.14666666666666667,75,14,0.72,category,category|HVAC,HVAC suppliers overall,14,75,6.794293333333333,32.66549333333333,805.74064,0.8389333333333333,4.215349264705882,0.08106666666666666,5.8,6.595434666666667,0.795434666666667,24.55,31.042394666666667,6.492394666666666,1038.19,852.2305120000001,-185.95948799999996,1.0,0.8657777777777778,-0.13422222222222224,4.5,4.296678046218487,-0.2033219537815132,0.0,0.06755555555555555,0.06755555555555555,-0.2775607504930603,25.0,-0.05551215009861206,-0.13679413165139356,50.0,-0.027358826330278713,-1.5860997202459466,0.0,-0.23791495803689197,0.4523615584728411,62.5,0.06785423377092616,0.8831336935162678,87.5,0.08831336935162679,0.7431131792448421,87.5,0.14862263584896843,-0.015995695494261386,49.840043045057385,0.5,49.92002152252869,41,shrunk,0.5821152927825999,Low,49.390098758205255,50.04182495771385,50.89588394018317,27.0,37.0,43.0,0.6256418983923057,0.0,16.0,1.5057851819779131,49.390098758205255,26,"Compared with HVAC suppliers overall, this supplier stands out for a low reopen rate and strong customer ratings across 2 jobs. Above-peer costs reduced the score. Confidence is lower because the observed history is limited.",27-43
SUP-019,Plumbing,Houston,3,4.766666666666667,25.46666666666667,622.4,0.6666666666666666,2.0,4.0,1,0.0,0.0,12.0,4.268627450980392,25.96470588235294,692.9482352941177,0.803921568627451,4.0,0.09803921568627451,51,5,5.175,25.379310344827587,689.9685344827586,0.7931034482758621,4.080645161290323,0.11206896551724138,116,12,1.0,category_region,category_region|Plumbing|Houston,Plumbing suppliers in Houston,5,51,4.268627450980392,25.96470588235294,692.9482352941177,0.803921568627451,4.0,0.09803921568627451,4.766666666666667,4.4044563279857405,-0.3622103386809261,25.46666666666667,25.828877005347593,0.36221033868092434,622.4,673.707807486631,51.30780748663108,0.6666666666666666,0.7722473604826546,0.105580693815988,4.0,4.0,0.0,0.0,0.07541478129713423,0.07541478129713423,-0.2510943776532337,50.0,-0.050218875530646745,0.031392119610720755,75.0,0.006278423922144151,0.4405256974387028,75.0,0.06607885461580541,-0.935396017181854,25.0,-0.1403094025772781,0.29337625524019406,62.5,0.029337625524019407,0.24859823605466713,50.0,0.04971964721093343,-0.03911372683502243,49.60886273164978,0.5773502691896257,49.7741767928279,42,shrunk,0.49478955970186367,Low,47.917993677969186,49.873266076204416,52.45307215606584,16.900000000000002,38.0,53.10000000000002,1.6585947034628425,0.02,36.20000000000002,4.535078478096658,47.917993677969186,43,"Compared with Plumbing suppliers in Houston, this supplier stands out for cost efficiency and a low reopen rate across 3 jobs. Weaker NTE compliance reduced the score. Confidence is lower because the observed history is limited.",16-54
SUP-031,Electrical,Atlanta,1,10.2,35.7,596.78,1.0,1.0,3.5,1,0.0,0.0,38.0,8.18,27.131999999999998,670.3908,0.84,3.977272727272727,0.12,25,3,7.6734939759036145,27.726506024096388,761.4689156626506,0.7951807228915663,4.106060606060606,0.10843373493975904,83,11,0.75,category,category|Electrical,Electrical suppliers overall,11,83,8.053373493975904,27.280626506024092,693.1603289156626,0.8287951807228916,4.009469696969697,0.11710843373493976,10.2,8.291887550200805,-1.9081124497991944,35.7,28.21611244979919,-7.483887550200812,596.78,682.451403480589,85.67140348058899,1.0,0.8443592552026288,-0.15564074479737122,3.5,3.924558080808081,0.4245580808080809,0.0,0.10646221248630887,0.10646221248630887,-1.2046852146643723,10.0,-0.24093704293287446,-0.3439140676920911,30.0,-0.06878281353841822,1.3531058513647227,90.0,0.2029658777047084,0.9299831970949215,80.0,0.13949747956423822,-1.3623032741046153,10.0,-0.13623032741046154,-0.022703013238562237,50.0,-0.004540602647712447,-0.10802742926052006,48.9197257073948,0.3779644730092272,49.591694696290055,43,shrunk,0.5729506329363201,Low,48.492794628445324,49.56982368976178,50.444014148238814,33.0,41.0,49.0,0.7298043989652704,0.0,16.0,1.95121951979349,48.492794628445324,35,"Compared with Electrical suppliers overall, this supplier stands out for cost efficiency and strong NTE compliance across 1 jobs. Slower response times reduced the score. Confidence is lower because the observed history is limited.",33-49
SUP-024,Plumbing,Houston,6,5.016666666666667,27.849999999999998,672.94,1.0,6.0,3.625,4,0.0,0.0,74.0,4.268627450980392,25.96470588235294,692.9482352941177,0.803921568627451,4.0,0.09803921568627451,51,5,5.175,25.379310344827587,689.9685344827586,0.7931034482758621,4.080645161290323,0.11206896551724138,116,12,1.0,category_region,category_region|Plumbing|Houston,Plumbing suppliers in Houston,5,51,4.268627450980392,25.96470588235294,692.9482352941177,0.803921568627451,4.0,0.09803921568627451,5.016666666666667,4.5892156862745095,-0.4274509803921571,27.849999999999998,26.77268907563025,-1.0773109243697476,672.94,684.3732773109243,11.433277310924268,1.0,0.8774509803921569,-0.12254901960784315,3.625,3.8333333333333335,0.20833333333333348,0.0,0.061274509803921566,0.061274509803921566,-0.5180973474801601,25.0,-0.10361946949603203,-0.7037947415276897,25.0,-0.14075894830553795,0.03622748470934857,50.0,0.005434122706402285,1.488513868420883,100.0,0.22327708026313245,-1.6458905166865174,0.0,-0.16458905166865176,0.591724277423623,75.0,0.1183448554847246,-0.06191141101596241,49.38088588984038,0.7071067811865476,49.56222021437786,44,shrunk,0.7375080823749682,High,48.19189260897678,49.27976431591843,50.345846276241865,33.0,44.0,52.0,0.9215963465631221,0.0,19.0,2.1539536672650854,48.19189260897678,37,"Compared with Plumbing suppliers in Houston, this supplier stands out for strong NTE compliance and a low reopen rate across 6 jobs. Weaker customer ratings reduced the score.",33-52
SUP-012,HVAC,Atlanta,1,7.6,34.5,864.95,1.0,1.0,4.5,1,0.0,0.0,5.0,7.194444444444445,33.97222222222222,811.7694444444445,0.8333333333333334,4.235294117647059,0.05555555555555555,18,5,5.765333333333333,29.305333333333333,790.2379999999999,0.8533333333333334,4.1640625,0.14666666666666667,75,14,0.72,category,category|HVAC,HVAC suppliers overall,14,75,6.794293333333333,32.66549333333333,805.74064,0.8389333333333333,4.215349264705882,0.08106666666666666,7.6,6.883816296296296,-0.7161837037037033,34.5,32.869327407407404,-1.630672592592596,864.95,812.3194577777778,-52.63054222222229,1.0,0.8535757575757575,-0.14642424242424246,4.5,4.2627910539215685,-0.23720894607843146,0.0,0.07369696969696969,0.07369696969696969,-0.7811351249397872,12.5,-0.15622702498795746,-0.8443312916720628,37.5,-0.16886625833441257,-0.5223284427838442,25.0,-0.07834926641757663,0.21061279903391703,43.75,0.03159191985508755,0.5896166482616859,75.0,0.058961664826168596,0.6279619871990245,68.75,0.1255923974398049,-0.18729656761888555,48.127034323811145,0.3779644730092272,49.29208551523491,45,shrunk,0.5579490366642642,Low,48.74329424233508,49.26925727605022,49.719743761130424,40.0,44.0,48.0,0.38123159179210153,0.0,8.0,0.9764495187953415,48.74329424233508,30,"Compared with HVAC suppliers overall, this supplier stands out for a low reopen rate and strong customer ratings across 1 jobs. Slower completion times reduced the score. Confidence is lower because the observed history is limited.",40-48
SUP-050,General,Charlotte,3,9.133333333333333,39.833333333333336,463.2933333333333,1.0,3.0,4.25,2,0.3333333333333333,1.0,27.0,9.8,40.4,477.9475,0.875,4.125,0.125,8,2,7.4593750000000005,34.19479166666667,489.45593749999995,0.8541666666666666,4.145833333333333,0.125,96,17,0.32,category,category|General,General suppliers overall,17,96,8.208375,36.180458333333334,485.77323749999994,0.8608333333333332,4.139166666666666,0.125,9.133333333333333,8.460636363636365,-0.6726969696969682,39.833333333333336,37.17669696969697,-2.656636363636366,463.2933333333333,479.6423545454545,16.349021212121215,1.0,0.8929487179487179,-0.10705128205128212,4.25,4.170833333333333,-0.07916666666666661,0.3333333333333333,0.17307692307692307,-0.16025641025641024,-0.3757395079717469,50.0,-0.07514790159434938,-0.7877117188408168,25.0,-0.15754234376816337,0.9491307824027753,100.0,0.14236961736041628,1.2315012589731085,100.0,0.18472518884596625,0.2629490507349959,50.0,0.026294905073499592,-1.2175164194131933,0.0,-0.24350328388263867,-0.1228038179652693,48.77196182034731,0.5773502691896257,49.29099182640238,46,shrunk,0.5455705503078093,Medium,47.575875210411354,49.31942591503914,52.39377512789031,17.900000000000002,43.0,55.0,1.8512948911576717,0.023333333333333334,37.099999999999994,4.817899917478954,47.575875210411354,45,"Compared with General suppliers overall, this supplier stands out for strong NTE compliance and cost efficiency across 3 jobs. A higher reopen rate reduced the score.",17-55
